new_id,steady_pop,resident_count,init_pop,population
US_SanJose_00469,1.409929275512695,1.409929275512695,3073.915631155233,12.12749
US_SanJose_00470,11.272013664245604,11.272013664245604,3073.915631155233,11.890846
US_SanJose_00471,20.04971694946289,20.04971694946289,3073.915631155233,11.331745
US_SanJose_00472,2.4071502685546875,2.4071502685546875,3073.915631155233,5.2706895
US_SanJose_00473,2.5709011554718018,2.5709011554718018,3073.915631155233,6.2500815
US_SanJose_00474,4.283490180969238,4.283490180969238,3073.915631155233,7.554528
US_SanJose_00475,743.9073486328125,743.9073486328125,3073.915631155233,9.435919
US_SanJose_00476,2878.08544921875,2878.08544921875,3073.915631155233,214.86494
US_SanJose_00477,6613.1513671875,6613.1513671875,3073.915631155233,1239.4772
US_SanJose_00478,333.0503234863281,333.0503234863281,3073.915631155233,1030.5206
US_SanJose_00479,290.80908203125,290.80908203125,3073.915631155233,112.684
US_SanJose_00480,1581.059814453125,1581.059814453125,3073.915631155233,192.3458
US_SanJose_00481,1114.2989501953125,1114.2989501953125,3073.915631155233,14.623812
US_SanJose_00482,982.649658203125,982.649658203125,3073.915631155233,15.410768
US_SanJose_00483,3723.4130859375,3723.4130859375,3073.915631155233,603.4398
US_SanJose_00484,1180.6510009765625,1180.6510009765625,3073.915631155233,1658.0352
US_SanJose_00485,3.287572145462036,3.287572145462036,3073.915631155233,15.439756
US_SanJose_00486,1.0427179336547852,1.0427179336547852,3073.915631155233,12.131005
US_SanJose_00487,1.477739334106445,1.477739334106445,3073.915631155233,11.042802
US_SanJose_00488,1.3902831077575684,1.3902831077575684,3073.915631155233,10.851956
US_SanJose_00489,1.0187759399414062,1.0187759399414062,3073.915631155233,10.679872
US_SanJose_00490,1.2579305171966553,1.2579305171966553,3073.915631155233,10.549081
US_SanJose_00491,3.343499660491944,3.343499660491944,3073.915631155233,10.325088
US_SanJose_00492,5.791635513305664,5.791635513305664,3073.915631155233,9.930674
US_SanJose_00493,164.64779663085938,164.64779663085938,3073.915631155233,3.9750538
US_SanJose_00494,1.256389856338501,1.256389856338501,3073.915631155233,6.310943
US_SanJose_00495,229.2955322265625,229.2955322265625,3073.915631155233,7.9455175
